

没有户口就不能办理重大疾病转诊单吗		询问_业务_材料
我父亲是临时工在下班途中车祸死亡，是追违前车占主要责任，保险公司陪的少我能追偿公司吗		理赔_情景_全残或身故
我买了中邮富富余财富嘉一年金保险（分红型）三年交每年一万 六年取，能取多少钱		other
竹子说保：医疗险和重疾险的区别，你知道多少		other
中邮财富嘉1号年金保险（分红型）每年交2万，交3年		询问_保单_缴纳_期缴
如果做扁桃体手术，传统的剥离和等离子哪		保障_范围_疾病
直接从意外 险理赔可以吗		限制_地域_理赔
父母年纪大了，健康保险究竟怎么买		询问_投保人_被保险人
交通事故责任一人一半,车是大保,对方要的太多，保险公司不赔，对方起诉我和保险公司，可保险公司没去，		询问_保险责任
在邮政储蓄存款变成买了什么安邦保险，说是两年后连本带息反，我是不是被骗了		询问_产品_推荐
寿险的追诉期是两年吗		介绍_定义_释义项
我买了中国平安保险人身意外险两年,第一年,交了3千多,今年刚交4千多,想退保能		询问_保费_缴纳_方式
在阜宁如何缴纳新生儿医保		询问_医保_范畴
人寿保险理财是不是骗人的		介绍_定义_释义项
新生儿医保怎么办的呢，要什么手续的呢		other
买了八十万的意外险，自己是醉驾死亡，保险公司能理赔吗？		理赔_申请
病历上写间接性的咳嗽一月在等待期,后面确诊肺炎住院，住院报销公司报销吗?		询问_产品_费用与报销
我在买车险的时候车已经脱审,后期发生交通事故,保险公司赔偿吗		询问_保险责任
有了医保，还需要买重疾险吗		限制_购买_产品
在途牛上订的旅行买的保险去不了能退款吗		询问_合同_解除
谁被骗买过平安万能险每年6000的.被谁骗的		other
高净值人群保险需求或成寿险增长点		询问_产品_优势
2600住院费农合给报多少		询问_产品_费用与报销
话题：用车险类比寿险的方法你用对了吗		other
肾移植术手后排异城镇职工医保能报多少？		询问_产品_费用与报销
意外医疗保险应该怎么报销		询问_产品_费用与报销
请问一压平安寿险贷款只需网上审核吗，不需要其他纸质材料？		询问_保单_借款
为什么到新院大病慢病都不能报销了		询问_产品_费用与报销
工伤住院费用报销多少		询问_产品_费用与报销
亚航的旅游保险要买吗 出境旅游保险注意事项有哪些		限制_投保
投资理财保险怎么推销 需了解推销术语		询问_产品_费用与报销
我才买了少儿平安福2018，我想退保可以退吗		询问_合同_解除
网络代扣平安寿险什么意思		介绍_定义_保险种类
商业医疗保险哪个好 孩子医疗保险值得买吗		询问_产品_优势
投保银发无忧保险发生意外骨折如何理赔		理赔_申请
有没有人知道新生婴儿的社保怎么办的呢		限制_投保
小米手机意外险怎么保修如果屏碎了能打电话的		询问_联系方式
今年刚入职办的社保，去药店用医保买药，被告知没有历年金额，不能全部免除药费		询问_如实告知
买了国寿福，但是在等待期180天内得了癌症，并且在保单生效日180天内（第120天）便死亡了，赔多少钱？？		other
如何区分这项费用是员工的体检费还是陪检费		询问_体检
白殿凤能投保重疾险吗		限制_投保人
雇主责任险与团体意外险到底哪个好（公		other
我刚才收到了太平洋保险的短信说我的保单己分红，我想看一下，怎么进去看？		介绍_公司
通过前海人寿的团体意外险，工伤评到十级，和正规劳动局伤残机构的结论，赔偿有差别嘛		other
受人追捧的少儿平安福，该不该退		询问_合同_解除
各路保险大咖有好的重疾险 推荐吗		介绍_产品_推荐
你家孩子的压岁钱买保险了吗		询问_投保_年龄_限制
急急急。车出事故。		介绍_定义_释义项
几百块的重疾险保几十万，这样的产品能买吗		限制_购买_产品
媳妇是2017.1.21生的孩子我的交的生育险一直没去办理现在还能办理吗？		询问_投保_指引
太平洋保险公司鸿利年年年金保验是一场大骗局。		介绍_产品
因交通事故员工请病假期间的社保公司怎么交		限制_购买_产品
女性40岁左右，重疾险怎么买更合适		询问_投保_指引
健康保险和商业保险，有什么区别		区别
我41岁2010年入保险6000元，是智悦人生终身寿险（万能型），看平安综合保障计划38年以后就没有保障了？		other
健康保险和商业保险有什么区别		区别
在酒店上班突发脑溢血酒店有责任吗		询问_保险责任
投保重疾险应该如何确定钅		限制_投保
“异地就医住院结算单”和“住院病人费用清单”自费费用数目不对，相差3000元，		询问_产品_费用与报销
异地就医住院结算单和住院病人费用清单自费费用数目不对，相差3000元，		询问_产品_费用与报销
请问一下，平安福2018终身寿险和平安安康住院费用医疗保险A可以作为寿险保单贷款吗		询问_产品_费用与报销
意外险三七怎么理赔		理赔_申请
寿险可以为你做到哪一项		询问_保全规则
我有社保和商业保险意外险，为什么社保赔付了医疗费		限制_购买_产品
98版人民健康保险伤残鉴定标准		介绍_定义_释义项
寿险2018年保险高管考试题库老总考试用		询问_保费
划龙舟发生意外，谁负责？		other
多次赔付的重疾险好吗 到底买还不是不买		询问_投保_指引
如何完善农村教育和医疗体系		other
家长如何正确给孩子买保险		询问_投保_年龄_限制
儿童保险门道多，记住这几点，再也不怕买错保险了		询问_投保_指引
社保上面录用登记表学历可以填成人教育吗		介绍_合同_构成
求助：泰康人寿的健康有约终身重大疾病险		介绍_定义_保险种类
暑假开始，孩子意外频发，如何为孩子挑选意外险		介绍_定义_保险种类
少儿保险应该怎么规划		理赔_申请_保障项目
小孩上学社保审核怎么那么慢?		限制_购买_产品
在哪里投保手术意外险？找保险公司吗？		询问_投保_指引
什么是手术意外险？		介绍_定义_保险种类
旅游意外险怎么买，平安保险商城可以买吗？		限制_购买_产品
平安保险商城上的全家无忧保障计划谁比较了解？刚出生的小孩可以买吗？		other
平安保险商城购买的一年期交通意外险是包含了航班延误赔偿的吧？怎么申请理赔呢？		询问_疾病种类_赔付流程
在平安保险商城上购买的交通意外险，国外的航班也在保障范围内吗？		询问_保险责任
员工意外险怎么办理？平安保险商城有类似险种吗？		other
不知道星期天能不能办社保卡，孩子回来都是		询问_增值服务_内容
小孩报保险不是户主本人可以报不		询问_投保_年龄_限制
五年前做过龟头敏感手术住过院，可以买重疾险吗，会不会拒保		限制_投保
旅行有了保险心里怎么都安心一点		询问_产品_优势
平安智悦人生终身寿险在手机上能退保？		询问_合同_解除
你们的重疾险理赔了吗		理赔_申请
跟人寿保险去港澳游，报观光旅游团，会有强制购物吗		询问_产品_优惠
人寿意外险100的。最多能赔多少 怎么个赔		理赔_比例
有了百万医疗险，还需要重疾险吗		询问_产品_推荐
买了这个商业险重疾险是不是不用买了		介绍_产品
开车一个骑电动车的撞上了我，交警判定我是次要责任，保险公司怎么赔付		other
出院后是否可以补办住院证明，医生证明，出院小结		介绍_定义_疾病
理财考试题帮个忙急啊		介绍_定义_释义项
新首富马云如何买保险：偏爱防癌险寿 险保		询问_医保_范畴
韩彬情感教育会不会泄露客户的个人信息？		保障_范围_情景
儿子工伤死亡，父母刚缴了农村社保，已过退休年龄，可以退吗？		询问_合同_解除
享骑电单车出事故理赔成功后为什么迟迟不给理赔金，拖		理赔_申请_资料
为什么破产企业大病不给退		询问_合同_解除
宝宝出生证明如何办理新生儿社保		限制_购买_产品
工伤保险和人身意外伤害险的区别在哪		介绍_定义_保险种类
少儿教育险有哪些分类和功能		询问_保险种类
有医保的住院流程		介绍_定义_释义项
中国寿险人如何迈向MDRT		理赔_申请
泰康泰享百万重疾险怎么样泰享百万重疾险好不好		介绍_产品
没有农合大病补助多少		询问_增值服务_内容
机票价格包含车休券和意外险吗		介绍_产品
车险意外险不能返点吗		询问_产品_优势
分期付款的车出事故保险公司不陪		询问_责任免除_条款
47岁，女性，有农村的新农合，还有每年交200的养老保险,想买一份医疗，意外之类的保险，		询问_保单_缴纳_期缴
给家人买份健康保障险，选择哪个保险公司比		询问_产品_推荐
暑假想带孩子出国旅游，美亚保险怎么样？		询问_产品_推荐
为什么交警让签字，说是入车险的受伤的住院费用先由		询问_产品_费用与报销
阳光保险怎么样啊，想买他家的重疾险？		介绍_产品
刚买不到一年理财型的怎么退保		询问_合同_解除
有乙肝病毒吃恩替卡韦肝功能正常能买保险吗		承保_投保_疾病
分期付款的车出事故保险公司不赔		保障_范围
你的寿险贷是几天到的账，我6号申请的，现在都还没到，有没放款手续费呀，我是自己在app申请的，急人		询问_保单_借款
保险公司以电动车无牌照，无驾驶证为由拒赔能否		限制_投保
重疾保险如何健康告知		询问_如实告知
残疾人机动三轮车要办第三者强制保险吗		理赔_申请_资料
人保健康是骗子		介绍_定义_疾病
我2014年买了国寿福禄鑫尊两全保险分红型，买了12000到66岁能拿出多少钱？		other
我在几年前购买了一份平安健康保障保障，购买时未如实		other
借车借出事故后，自己有保险该不该让朋友掏钱修车		询问_增值服务_内容
中国平安保险意外险有哪些产品 性价比高吗		询问_产品_最高保额
意外工伤事故的责任该怎么划分		理赔_申请
华夏保险福临门少儿版是什么险种？		询问_保险种类
你们有给自己买重疾险么		介绍_产品
买社会养老保险好还是商业养老保险好		other
携带保险柜上火车能过安检吗		询问_增值服务_内容
平安鑫盛附加意外08518是什么意思，写的		询问_投保书_填写
农村首次办理儿童社保卡信息提交成功后名字有误能否更改		理赔_条件
为什么不推荐长期意外险		介绍_定义_保险种类
大病在家休息公司发劳防用品还有份吗		询问_产品_期满返还
新华福如东海终身寿险每年交1775可贷款额		询问_保单_借款
住院的时候没有正式医保卡，只有那个临时医保卡，出院后怎么报销？有时间限制吗？跟着单位上的保险。		询问_合作单位_合作医院
去泰国旅游，买美亚保险划算吗？		询问_产品_推荐
理财常识：人寿保险你知道几种		限制_投保_职业
平安福2018终身寿险每年交5800交30年，30年后会拿回本金吗		询问_保单_缴纳_期缴
怎么开具交通事故责任认定书		介绍_定义_释义项
爸妈年龄大了，重疾险买不了，拿什么来代替		other
惠馨安少儿重疾险如何买以及保什么		询问_投保_指引
险，健康险买什么保险好，保险重疾险		询问_产品_推荐
儿童重疾险哪种最好，该如何选择		other
儿童社保，都保些什么，你知道吗		询问_保险责任
重疾险和防癌险如何选择 怎么买最好		询问_投保_指引
孩子急性脑瘤身故没有身故材料怎么办理赔		承保_投保_情景
老年人购买医疗保险如何选择合适的		other
部队工作21年一只眼睛受伤失明，现在变相辞退		询问_合同_解除
究竟该是体检后买保险，还是买保险后体检，有差		询问_体检_标准
个人理财以及保险规划，一家三口的保险，该怎么买		询问_投保_指引
孩子在学校和同学打闹，结果自己把学校玻璃打破，并划伤了脸。		询问_产品_推荐
银行理财为什么到最后成了保险		询问_公司_产品
今年体检不合格 工厂要辞退我 该怎么办，能理赔多少		理赔_比例
5岁的孩子，可以买到重疾80万吗		询问_投保_年龄_限制
孩子被摩托车撞了我方次责学平险可理赔		理赔_申请
怎么给010岁小孩子买保险		询问_投保_年龄_限制
宝宝住院医疗保险怎么买		限制_购买_产品
小孩在公路边上滑冰被摩托车撞了。十级伤残了。学平险能理赔吗？？		理赔_申请
交通事故理赔		理赔_申请
如何购买一份合适的旅游保险		询问_投保_指引
交通事故处理保险理赔		理赔_申请
详细解析如何购买旅行保险（区别和注意事项，含境内		询问_投保_指引
综合医疗买了重疾险么		询问_投保_指引
湖南省津市市保和堤西湖渔场残疾军人家庭困难爸妈没买社保		限制_购买_产品
干农活请人出了意外事故，责任如何划分		询问_保险责任
平安轻度重疾可以附加吗		other
小孩子车祸学校里的保单好报销吗		询问_产品_费用与报销
如何看待母婴移动医疗		other
儿童重疾险应保哪些疾病		保障_范围_产品_疾病种类
交通事故责任为我7成对方3成，请问我的7成保险		询问_保险责任
重疾险如何选择缴费时间		询问_保费_缴纳_年期
寿险规划师是做什么的		介绍_产品
为啥大家不接受消费型保险呢，其实比返还/分红型划算		询问_产品_期满返还
一下这个保险的重疾是可以赔付几次的		询问_保障项目_赔付_次数
太平洋鸿利年金保单完全是欺诈老百姓的合投资了25年连本金只能拿到一半。、坚决要求取消此合同，。		询问_合同_纸质合同_申请
国寿万能型分红险，十年期，年交1万2干元，交了一年不想交了，能退多少钱？		询问_合同_解除
买了意外险，为什么摔伤骨折了赔不了		询问_产品_优惠
平安福是储蓄型保险吗		保障_范围
我老婆已经生完孩子快半年了，请问生育险报销时间限制		询问_产品_费用与报销
凌老师：你好！我想请问一下，去年的今天我客户给她孩子，购的信守一生产品，今天是刚刚一年，要续缴保费		询问_产品_推荐
请问我买了康宁防癌险3年共6960,不买了能退多少钱		询问_产品_推荐
国寿福满一生两全保险 分红型		询问_产品_推荐
小米意外险，一般是送到哪里修理的呢		介绍_产品
100以上失能老人国家补助标准		询问_增值服务_内容
哪个保险公司的短期理财产品比较好		询问_产品_优势
鞍上池囊肿是否属于重大疾病		询问_疾病种类_包含_疾病
你为什么还不买定期寿险		限制_购买_产品
想给两个孩子购买保险。一个八岁，一个一岁。侧重重疾和意外。大家帮忙推荐下。谢谢		询问_投保_年龄_限制
查询我买的金玉满堂两全保险帐单		询问_保单_查询
平安祥瑞年年养老年金保险交了9个月退保会损失多少		询问_合同_解除
是不是怕出事要买保险		other
电动三轮机动车没有牌照没有保险，驾驶证不符，给老板开车送水撞伤路人，起诉我理赔的话我理赔的责任		承保_投保_情景
要是由于台风天而导致的飞机延误，误机保险能不能		询问_产品_推荐
理财保险里面有很多坑，不清楚就会吃大亏，你中招了吗		other
个中产家庭，重疾险应该怎么挑		介绍_公司_经营状况
生小孩出了点意外，要2次手术，请问可以走保险嘛，谢谢		other
人寿的健康险和意外险哪个比较好些		询问_保险责任
为什么说买保险怕出事		other
小米6现在小米6还有没有必要买意外险		承保_投保_疾病
工地工人私自出去玩意外死亡怎么办		询问_宣告死亡
一点小的交通事故中私了了，之后对方又叫赔偿损失费，这如何是好呢？		理赔_申请
出事故走保险程序是不是车主签字了才可以生效		询问_合同_成立
惊恐障碍住院平安保险给报销吗		询问_产品_费用与报销
精算师告诉你：重大疾病保险的盥00万，够不够		other
55周岁退休返聘女员工，工作受伤公司为其缴纳了意外险可以报销且自己也有退休金，请问需要另外赔付费用吗		询问_产品_费用与报销
如何评价百年康惠保重疾险要升级了，推出儿童专属版		介绍_产品_升级
个人购买的终身重疾险商业保险，可以给发票单位报销？是每年都能保险吗？		询问_产品_费用与报销
住院总费用为3391.41元,自付了1838.93元,报销比例是多少		询问_产品_费用与报销
住院总费用为3391.41元,自付了1838.93元,报销比例是多少？		询问_产品_费用与报销
购买定期寿险，受益人有限制吗		询问_受益人
职工医保住院自费超过1万几能二次报销		询问_产品_费用与报销
广州看白巅峰病人去医院需要带哪些证件，办理住院手续一般需要多长时间，有医保可以报销的吗？		询问_合作单位_合作医院
交通事故对方人伤评残7或8级，同等责任，购人保不记免赔。		询问_责任免除_条款
异地六级伤残退伍军人在广东省住院报销比例是多少?怎样申请异地报销?		询问_产品_费用与报销
食物中毒导致住院，可以报销住院医疗保险么		询问_产品_费用与报销
我现在住院，单位那边我也申请离职了，现在就怕离职之后单位这个月的社保不给交了，到时候报销不了。		询问_合作单位_合作医院
一年期重疾保险与长期重疾保险，应该如何选择		other
意外保险是怎么报销的		询问_产品_费用与报销
我是超市理货员，肩胛骨骨折，单位给我开工伤，让我手术后休息四个月，四个月后我还能干理货员工作吗？		询问_产品_推荐
交通事故伤残鉴定费保险公司一定不赔偿么		理赔_申请
我是06年买的15年的分红型保单，每年缴2067元。请问到期连本带利能拿多少？		other
请问车祸住院没赔,在出院另外就医报的意外受伤请问社保局能查到吗,		询问_保险责任
理财服务中心招聘新员工有正式合同和五险一金吗		询问_售后
44岁女性买平安终身重疾哪款好，带豁免的？		other
宜人贷寿险模式评估四万，征信还没有填写，能贷出来吗		询问_保单_借款
万能的步行街，有人懂车险吗		介绍_定义_保险种类
意外伤害保险赔偿标准是什么，意外事故赔偿标		理赔_申请_资料
中国太平终身重疾与平安终身重疾哪款好		询问_保险期间
出了车祸住院后去保险公司理赔需要准备哪些资		理赔_申请_资料
屏碎了，如何操作可以买意外险去售后换个		限制_地域_产品保障
被冷暴力家暴不关心妻子孩子两年不管不问，嫖娼，给小姐一次几千，因是女儿两千的保险不舍得买，该离婚吗		询问_保费_缴纳
得了大病残疾了，没钱看病，国家到底管不管		other
住院天数和就诊天数一样吗 住院后去单位报销，单子上写的就诊天数是不是就是住院天数？		询问_产品_费用与报销
保险理财出新规，有没有勾起你对万能险的淡淡忧伤		介绍_定义_疾病
爱心人寿推出的“i+”定期寿险怎么参保？		询问_投保_指引
爱心人寿保险公司推出了“i+”定期寿险，定期寿险的作用在哪儿？		询问_地址
爱心人寿推出了一个“i+”定期寿险，那定期寿险到底保的是什么？		询问_保险责任
农业休闲旅游不解决这几个问题，那注定火不起来		询问_产品_推荐
gbc理财保险吗?		承保_投保_情景
全球旅游险包括什么内容		介绍_定义_保险种类
婴儿没来得及上社保，住院能报销吗		询问_产品_费用与报销
寿险贷申请需要准备哪些资料？		询问_保单_借款
买了百万医疗险还有没有必要买防癌险		询问_投保_指引
太平福禄康瑞终身重大疾病的保险金交足二十年，到八十岁以后能领回所交保险金吗		other
你好 我想问一下 买了平安符 里面的重疾是包括肿瘤的对吗 我看他还有附加平安福肿瘤 什么意思		other
保险意外险理赔之前有过骨折买了意外险之前		理赔_申请
肌肉萎缩能买重疾险吗		询问_投保_年龄_限制
交通事故责任书复核		询问_合同_恢复
非农业户口的新生儿能参加什么医疗保险		询问_附加险
交通事故协议书复核		询问_合同_恢复
工伤意外归哪个部门管		other
我在南京一院南京南院住院治疗，出院的时候没有出院证和住院证，回到当地报销药费不给报销，说是手续不全		理赔_申请
新华保险健康无忧c款交一年了，想退保，能退多少		询问_合同_解除
要是由于台风天而导致的飞机延误，误机保险能不能进行		询问_产品_推荐
被车撞瘫痪了，怎么获得赔偿，赔多少		理赔_申请_疾病
买了多份重疾险，怎么理赔		理赔_申请
你还敢买淘宝的意外险了么		介绍_定义_保险种类
人保税优健康险和民生税优健康险哪个好？		询问_产品_优势
交通事故赔偿问题		询问_合同_成立
太平税优健康险和民生税优健康险哪个好？		询问_产品_优势
民生税优健康险和人保税优健康险的差别是什么？		询问_产品_优势
女人买保险80%不靠谱，如何识别专门坑妈的伪重疾		询问_增值服务_内容
车辆出事故是打电话给4s店还是打给保险		询问_联系方式
宝贝被自家摩托车的手柄压伤致掌骨骨折,保险公司会赔付吗?		保障_范围_情景
垦荒人销售人员，因没交新农合，你们也未交社保今年我住院花费1万3千多元请问贵公司是否帮报销，		询问_宣告死亡
重大疾病保险，值不值得买		询问_产品_优势
平安保险公司拒绝理赔，现在投诉都没用，我碰了人家电动车，都是认识的，没告诉保险公司认识，就说我骗保		询问_产品_推荐
请问下康惠保有没有寿险责任，谁知道呢？		询问_保险责任
一般饭店办理的哪种保险可以用于客人在饭店吃饭时造成的意外伤害的赔偿?具体保险内容是怎么样的?		理赔_申请_资料
交通事故该怎么处理		询问_保险事故通知
我今年44岁，要买平安保险的平安福，主险15万，意外15万，重疾12万，缴费20年，一年要交多少钱		询问_保费_核算
意外险，299的那款，有必要购买么		询问_投保_指引
医疗意外责任如何认定		询问_保险责任
友邦保险有款康乐保重疾保险好不好		保障_范围_疾病
拿到了，小米之家.强制198的意外险.能不能举报		询问_保险责任
招募令：你能让当地百姓摆脱大病医疗费困扰吗		询问_产品_费用与报销
你好 我在新加坡买了疾病险和理财险 但我并不在新加坡工作 会有什么后顾之忧吗？谢谢		承保_投保_疾病
少儿医保如何办理		询问_医保_范畴
平安意外险包括什么，都适合什么人群		询问_产品_推荐
刚买的小米8大家都买意外险了吗		询问_投保_年龄_限制
我在邮局买了一个保险，每年存一万存三年六年才能取的分红险，存了一年多现在急用钱了取出来要扣多少钱		other
人保健康险要保重疾加住院报销，选哪种好点		询问_产品_费用与报销
有3岁儿童意外险推荐吗		介绍_产品_推荐
从重疾险的起源与发展看重疾保险怎么买		询问_投保_指引
请问买龙耀一世终身寿险有风险吗		介绍_定义_保险种类
我今年44岁，要买平安保险的平安福，主险15万，意外15万，重疾12万，一年保费要交多少钱？		询问_保费_核算
给孩子做保险规划应考虑哪些因素		other
各位去伊朗旅游的朋友有买保险么		询问_投保_指引
理财型保险五个主要问题如何看待和解答		介绍_定义_释义项
交通事故保险理赔期限，车险理赔技巧有哪些		理赔_申请_资料
重疾保险销售话术有哪些		询问_产品_费用与报销
如果我买了大额人生意外保险，去爬华山挂了，会赔吗		询问_增值服务_内容
《为什么要购买少儿健康险》评论		询问_产品_优势
平安智胜人生终身寿险万能型可以取出吗		限制_投保_特殊人群
想给整个家庭买一份意外保险，该怎么买		询问_投保_指引
消费型儿童健康险好吗 孩子咋买消费型重疾险		询问_产品_推荐
上万块钱的重疾险和几百块钱的百万医疗，该买哪个		询问_产品_推荐
请教：给4，5岁的孩子买什么保险		询问_投保_年龄_限制
个人意外伤害保险如何分类		询问_保险种类
意外险要求的入职报告怎么写		询问_投保书_填写
满分少儿保险好不好值得买吗		询问_投保_指引
如果身边人发生了重疾或意外，你会怎么安慰		介绍_定义_疾病种类
我买平安人身意外险，一年交14232元，交一年可以贷款吗？可以贷多少？		询问_保单_借款
我的平安人寿和意外险已经交四年了,每年是4621元请问我能贷款多少钱		other
众安少儿意外险可靠吗 适合给孩子买吗		询问_投保_年龄_限制
小孩子保险有哪些 小孩子保险怎么买		询问_投保_年龄_限制
准备好了吗，平安鸿运英才全能版少儿险		介绍_定义_保险种类
婴儿保险买哪种好 看四大主流少儿险哪种适合您		询问_投保_指引
公司不给交社保怎么办，新政出台，飞机都不让他坐了		限制_购买_产品
一个朋友住院，交了三千的费用，住院期间残联有四千的补助费到医院，请问这四千在医保的报销范围之内吗？		询问_产品_费用与报销
平安宝贝少儿医疗保险的A款跟B款有何不同		other
轻松健康筹30万大病每年都要交吗		other
一个亲戚住院，交了三千的费用，住院期间残联有四千的补助费到医院，请问这四千在医保的报销范围之内吗？		询问_产品_费用与报销
从美年大健康查出来重疾还买保险吗?		询问_保费
如果孩子妈妈还在姑姑可以给侄儿投保吗		询问_投保_途径
泰康人寿打电话给我，说每个月存四百零花钱，送重疾险，靠谱吗？		询问_联系方式
残疾人失信还能享受国家补助吗		询问_增值服务_内容
保险测评：少儿意外险应该如何挑选，市场热门产品分析		理赔_申请
天安人寿两款年金险好不好，请看分析		other
自由行达人告诉你：旅游攻略怎么做才最保险		询问_产品_推荐
患有乙肝小三阳十几年了，想买份人寿保险和重大疾病险		询问_产品_推荐
招行有什么保险型理财产品		询问_公司_产品
小孩社保卡丢了怎么办		询问_保费_核算
重疾险15万有必要吗		other
发生交通事故理赔后对方送要给他车开怎么办?		理赔_申请_资料
住院手术治疗168意外险报消吗？		询问_保险责任
除了重疾险，还有什么保险可以买		询问_投保_指引
医疗险和重疾险怎么买		询问_投保_指引
29岁男性，怎么选择终身重疾险		询问_保费_缴纳_年期
医疗保险做近视眼手术是否可以报销吗		询问_产品_费用与报销
中国人保,人身意外险,怎么赔付法,家庭受伤,		理赔_方式
意外伤害保险中如何区分疾病与意外		询问_保险责任
孩子智力低下还有癫痫能入疾病保险吗		限制_投保_特殊人群
关于境外旅游保险如何选择		限制_投保
在吗精神分裂及抑郁症算重大疾病可以投保吗		询问_投保_年龄_限制
有没有适合家庭的健康保险和理财保险		询问_公司_产品
好保险：明天和意外，你永远不知道哪个会先来		other
重疾险哪个好 泰康乐安康终身重疾险值得买吗		询问_产品_优势
孩子买重疾保险需要买终身吗		询问_投保_年龄_限制
万能险主险年金可否不转入万能帐户		other
平安爱满分少儿险的佣金是多少 销售可以拿到多		介绍_定义_释义项
终身寿险趸缴纯保费的计算		询问_保费_缴纳_方式
泰康重疾险应该如何挑选		other
社保掌上通怎么绑小孩社保		询问_投保_年龄_限制
社保在外地生孩子报销了在老家还能报销医疗吗		限制_购买_产品
婴儿买什么健康保险合适		询问_投保_指引
家长必看，给孩子买什么保险合适		询问_投保_年龄_限制
我买的是29元平安重疾保险发生意外有没有钱赔		保障_范围_情景
看过来，生了宝贝后，如何多报销生育险		询问_产品_费用与报销
医疗问题 手术室纱布少一块怎么处理		询问_保费_缴纳_方式
早上被电动车撞上了，请问有知道如何走保险		理赔_申请
农村100周岁老年人,一个月能领多少钱		询问_保费_缴纳
大家请问一下，交通事故中肇事方致人死亡后，垫付死者家属对方也写了收条，但写的是支付丧葬八万元		询问_合同_成立
交通事故造成一人死亡，主责，对方在保险赔偿以外狮子大开口，拿不到谅解书会判多久？		询问_保险责任
交通事故怎么处理		介绍_定义_释义项
给小孩子买教育险，小孩今年6岁，要交多少年		询问_投保_年龄_限制
老公有生育保险，老婆生孩子时能报销吗		询问_产品_费用与报销
平安爱心随行两全保险怎么样		询问_增值服务_内容
30岁+夫妻如何配置定期重疾或是终身重疾保险		介绍_定义_疾病种类
理财险到底该怎么卖		other
儿童保险公司排名 哪家少儿保险比较好		介绍_公司
重大疾病保险，你准备好了吗		other
医疗险和重疾险，我该选哪个		other
啥保险，重疾一定要买吗，保终身没必要把		询问_产品_推荐
乙肝患者可以买保险吗，乙肝患者可不可以投保重疾险		承保_投保_疾病
我小孩在江阴马上上小学二年级没交社保，可以继续上吗，		询问_保费_缴纳
2年前感冒发烧用我的身份证在医院门诊化验过买保险需要如实告知吗？		询问_如实告知
我妈意外摔伤住院半月，请问报销顺序		询问_产品_费用与报销
汽车出事故报保险维修要多久		询问_合同_成立
出了交通事故，保险公司应当赔偿哪		理赔_申请
办理住院手续后不去还需要取消吗		理赔_比例
中年人如何制定 家庭保险理财计划		介绍_定义_释义项
怎么查询个人意外伤医保险		限制_投保人
买保险理财产品好，还是买银行下财产品好		询问_产品_推荐
怎么查询个人意外保险医保		限制_购买_产品
35款高性价比意外保险对比，哪款好，意外医疗		询问_合作单位_合作医院
健康无忧c1保险好不好		other
尊享e生，重疾理赔后，还可以续保吗，鸦		理赔_申请_疾病种类
西南医院做肝肾结石手术需要多少钱，农村医保可以报百分之几十		保障_范围_情景
华夏人寿的华夏福多倍版是怎么把重疾分成5组的？		介绍_定义_疾病种类
华夏保险也推出了一款带中症的重疾险，它的优势在哪里？		询问_产品_优势
旅游意外险理赔哪些事儿：索赔流程和理赔		理赔_申请_保障项目
普通人如何理解：消费险，两全险，分红险，万能险，投		询问_产品_推荐
准备在华夏保险买一份常青树，想知道重疾险有必要买吗？		询问_投保_指引
我家亲戚被车二次撞伤，已做二次开卢手术了，现保险已要求司法监定后才赔钱，请问这种情况可以搞众筹吗		承保_投保_情景
车把我撞了，我在住院保险公司垫付医疗费需要什么手续		询问_产品_费用与报销
车险超市赚钱吗 重阳礼品车险超市加盟收益不断		保障_范围_情景
少儿保险好不好值得买吗		询问_投保_指引
年轻人怎么买保险 寿险和重疾险买哪个好		询问_保险金额_推荐金额
公司买的五险,我做了一个宫颈糜烂和囊肿手术能报销吗需要哪些手续		询问_产品_费用与报销
《鸿福至尊有风险吗 选择理财保险要慎重》评论		限制_地域_理赔
如何给自己家的孩子购买保险		询问_投保_年龄_限制
平安健康险 平安终生健康保险是什么意思		介绍_定义_保险种类
住院自费医保没打钱出院给报销吗		询问_产品_费用与报销
老人大病医疗保险包括哪些		询问_保险责任
小孩子买了社保是小保能改成大保么		询问_投保_年龄_限制
成人住院医疗险如何挑选		询问_产品_费用与报销
淋巴瘤手术后还可以买平安保险		承保_投保_疾病
分红型保险理财的好处有哪些		other
意外保险，受益人为法定，请问属不属于遗产		询问_受益人
百万医疗险该怎么挑选 可以代替重疾险吗		介绍_定义_保险种类
儿童保险平安福和国福寿哪个好		other
做好家庭保险理财的几点建议		介绍_产品
只有大病才能得到救助吗 别的不可以用吗		other
平安爱心随行两全保险的保障项目有哪些		询问_保险责任
重疾险之父 重疾险是怎么产生的		介绍_定义_保险种类
老年人受诱导购买保险如何退保		询问_合同_解除
骑电动车摔倒膝盖受伤保险公司给报销吗?		询问_产品_费用与报销
小孩在学校保险了 甲沟炎把手钙拿掉了 保险管吗		保障_范围_情景
宝宝医保住院报销需要什么材料		询问_产品_费用与报销
周末到了，近期保险理财话题你get了吗		保障_范围_情景
保险越来越受重视 可你真知道给小孩买什么保险好		询问_投保_年龄_限制
之前几年怎么没交？先补交一年保险，再加保险，因为小孩子在这边读书，必须现在交一年的保险		other
交通肇事逃逸保险赔偿吗，有什么标准		询问_保险责任
